CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,MPR_ACT,PSUSTRAT,WEIGHT
201701450393,0,1,3,38,578,38,1,2,5,14,23.612683469
201701450865,0,1,3,33,1472,33,1,2,8,11,23.190145816
201701451068,0,1,4,46,362,46,1,2,6,22,25.256335562
201701451089,0,1,2,67,1921,67,1,2,8,8,23.019097848
201701451165,0,1,3,33,1482,33,1,2,5,11,23.190145816
201701451165,0,2,3,33,1482,33,1,2,5,11,23.190145816
201701451198,0,1,3,33,1477,33,1,2,3,11,35.892222867
201701451251,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701451294,0,1,3,35,2819,35,1,2,5,13,25.411503888
201701451608,0,1,3,35,2797,35,1,2,8,13,33.566753836
201701451683,0,1,3,83,2810,83,1,2,98,13,23.174216435
201701451753,0,1,1,80,1800,80,1,2,8,2,24.147499322
201701451913,0,1,3,38,573,38,1,2,5,14,23.612683469
201701451984,0,1,1,72,1724,72,1,2,12,1,24.639399691
201701452098,0,1,1,80,1800,80,1,2,6,2,24.147499322
201701452729,0,1,4,46,353,46,1,2,6,22,25.256335564
201701452942,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701453202,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701453251,0,1,3,51,1098,51,1,2,3,10,23.541237328
201701453261,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701453261,0,2,3,51,1098,51,1,2,5,10,23.541237328
201701453336,0,1,3,51,1098,51,1,2,3,10,23.541237328
201701454244,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701454328,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701454368,0,1,4,56,206,206,1,2,3,20,27.561244315
201701454384,0,1,4,56,206,206,1,2,3,20,27.561244315
201701454521,0,1,3,75,1227,75,2,2,3,19,22.389819235
201701454521,0,2,3,75,1227,75,2,2,3,19,22.389819235
201701454574,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701455082,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701455111,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701455208,0,1,1,31,1709,31,1,2,3,2,24.503176565
201701455733,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701455912,0,1,4,49,260,49,1,2,6,21,27.015279103
201701455959,0,1,3,38,578,38,1,2,3,14,23.612683469
201701456233,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701456361,0,1,3,32,2800,32,2,5,6,17,71.372000343
201701456679,0,1,1,80,1800,80,1,2,3,2,25.549563247
201701456916,0,1,2,27,893,27,1,2,6,6,22.513300365
201701457024,0,1,4,46,362,46,1,2,5,22,25.256335562
201701457080,0,1,2,67,1928,67,1,2,8,8,31.49090149
201701457094,0,1,2,67,1928,67,1,2,5,8,31.49090149
201701457095,0,1,2,67,1928,67,1,2,3,8,31.49090149
201701457138,0,1,2,67,1928,67,1,2,3,8,31.49090149
201701457154,0,1,2,67,1928,67,1,2,3,8,31.49090149
201701457172,0,1,2,67,1928,67,1,2,3,8,31.49090149
201701457252,0,1,2,67,1928,67,1,2,5,8,31.49090149
201701457326,0,1,4,56,206,206,1,2,3,20,27.561244315
201701458119,0,1,3,28,437,28,1,2,3,11,23.441373985
201701458195,0,1,3,78,453,78,1,2,3,10,23.532293102
201701459453,0,1,3,70,138,70,2,2,3,16,38.794216291
201701459609,0,1,1,13,1208,13,1,2,5,3,24.157346063
201701460208,0,1,3,83,2810,83,1,2,3,13,23.853715915
201701460756,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701461375,0,1,4,46,362,46,1,2,3,22,25.256335562
201701461453,0,1,3,38,573,38,1,2,3,14,22.940050064
201701461687,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701461879,0,1,3,83,2810,83,1,2,3,13,23.853715915
201701462401,0,1,2,27,892,27,1,2,3,6,22.513300365
201701462551,0,1,1,80,1800,80,1,2,5,2,24.147499322
201701462597,0,1,4,46,362,46,1,2,5,22,25.256335562
201701463298,0,1,4,56,206,206,1,2,11,20,27.561244315
201701463985,0,1,1,80,1800,80,1,2,6,2,24.147499322
201701464207,0,1,3,38,573,38,1,2,6,14,23.612683469
201701464442,0,1,3,32,2802,32,2,2,6,17,22.555819082
201701464472,0,1,3,83,2810,83,1,2,3,13,23.853715915
201701464926,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701465225,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701465257,0,1,1,13,4016,13,1,2,8,3,24.157346062
201701465531,0,1,3,35,2799,35,1,2,99,13,23.614015947
201701465630,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701466415,0,1,4,46,362,46,1,2,5,22,25.256335562
201701467047,0,1,4,46,362,46,1,2,5,22,25.256335562
201701467179,0,1,1,80,1811,80,1,2,3,2,33.212487228
201701467198,0,1,1,80,1811,80,1,2,3,2,33.212487228
201701467305,0,1,2,67,1933,67,1,2,3,8,32.529666085
201701467430,0,1,2,67,1933,67,1,2,3,8,32.529666085
201701467434,0,1,4,46,362,46,1,2,5,22,25.256335562
201701467890,0,1,3,33,1484,33,1,2,3,11,23.190145816
201701468202,0,1,3,12,455,12,1,2,3,12,23.507377501
201701468396,0,1,4,10,318,10,1,2,16,21,29.711528444
201701468409,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701468580,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701468782,0,1,4,60,232,60,1,2,3,21,27.833767483
201701468838,0,1,3,83,2810,83,1,2,8,13,23.853715915
201701469202,0,1,1,34,1688,34,1,2,3,1,25.298215189
201701469226,0,1,1,34,1688,34,1,2,3,1,25.298215189
201701469241,0,1,1,13,1191,13,1,2,3,3,24.157346062
201701469257,0,1,1,34,1688,34,1,2,3,1,25.298215189
201701469356,0,1,1,34,1688,34,1,2,3,1,14.082132551
201701469427,0,1,1,13,1191,13,1,2,3,3,24.157346062
201701469493,0,1,1,34,1688,34,1,2,16,1,25.298215189
201701469562,0,1,1,34,1692,34,1,2,3,1,25.298215189
201701469595,0,1,1,72,1741,72,1,2,16,1,24.639399691
201701470039,0,1,4,60,232,60,1,2,5,21,27.833767483
201701470061,0,1,3,38,573,38,1,2,3,14,22.940050064
201701470092,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701470139,0,1,4,46,337,46,1,2,3,22,25.256335562
201701470235,0,1,4,60,232,60,1,2,3,21,27.833767483
201701470269,0,1,4,46,337,46,1,2,3,22,25.256335562
201701470397,0,1,4,60,232,60,1,2,98,21,27.833767483
201701470421,0,1,1,34,1692,34,1,2,3,1,25.298215189
201701470446,0,1,1,34,1692,34,1,2,3,1,25.298215189
201701470455,0,1,1,34,1692,34,1,2,3,1,25.298215189
201701470465,0,1,1,34,1695,34,1,2,3,1,25.29821519
201701470515,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701470644,0,1,3,28,441,28,1,2,3,11,23.441373985
201701471034,0,1,3,59,505,59,1,2,3,10,24.053779742
201701471134,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701471255,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701471555,0,1,1,34,1695,34,1,2,3,1,25.29821519
201701471572,0,1,1,34,1695,34,1,2,5,1,25.29821519
201701471686,0,1,3,38,573,38,1,2,6,14,23.612683469
201701471807,0,1,1,34,1693,34,1,2,3,1,25.298215189
201701471820,0,1,4,60,232,60,1,2,3,21,27.833767483
201701471872,0,1,1,34,1693,34,1,2,3,1,25.298215189
201701472002,0,1,1,34,1693,34,1,2,3,1,25.298215189
201701472035,0,1,1,34,1693,34,1,2,5,1,25.298215189
201701472231,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701472383,0,1,1,34,1693,34,1,2,6,1,25.298215189
201701472883,0,1,2,67,1921,67,1,2,12,8,23.019097848
201701473727,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701473727,0,2,3,17,1053,17,1,2,3,15,23.584141034
201701474079,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701474315,0,1,3,17,1053,17,1,2,14,15,23.584141034
201701474587,0,1,3,35,2799,35,1,2,9,13,23.614015947
201701474808,0,1,4,46,362,46,1,2,3,22,25.256335562
201701474985,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701475018,0,1,1,34,1684,34,1,2,3,1,25.298215189
201701475075,0,1,1,34,1684,34,1,2,3,1,25.298215189
201701475114,0,1,1,34,1684,34,1,2,3,1,25.298215189
201701475124,0,1,1,34,1684,34,1,2,3,1,25.298215189
201701475148,0,1,3,82,2139,82,2,2,8,19,23.014580738
201701475354,0,1,3,33,1484,33,1,2,3,11,23.190145816
201701475562,0,1,3,83,2807,83,1,2,6,13,23.853715915
201701475828,0,1,1,22,1262,22,2,2,3,5,121.90625547
201701475850,0,1,1,34,1678,34,1,2,8,1,25.29821519
201701475977,0,1,4,64,307,64,1,2,6,23,26.743377229
201701476050,0,1,3,51,1098,51,1,2,3,10,23.541237328
201701476113,0,1,4,49,260,49,1,2,12,21,27.015279103
201701476162,0,1,1,34,1678,34,1,2,3,1,25.29821519
201701476656,0,1,3,38,573,38,1,2,8,14,23.612683469
201701476835,0,1,2,27,893,27,1,2,3,6,22.513300365
201701476862,0,1,1,80,1804,80,1,2,3,2,24.147499323
201701476986,0,1,3,83,2810,83,1,2,14,13,23.174216435
201701477168,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701477584,0,1,1,66,1766,66,1,2,3,1,25.275936572
201701477590,0,1,1,66,1766,66,1,2,3,1,25.275936572
201701477596,0,1,1,66,1766,66,1,2,3,1,25.275936572
201701477608,0,1,1,66,1764,66,1,2,3,1,25.275936572
201701477616,0,1,1,66,1764,66,1,2,16,1,25.275936572
201701477621,0,1,4,56,209,209,1,2,3,20,27.561244315
201701477628,0,1,1,66,1764,66,1,2,3,1,25.275936572
201701477638,0,1,1,66,1763,66,1,2,3,1,25.275936572
201701477651,0,1,1,66,1762,66,1,2,3,1,25.275936572
201701477654,0,1,1,66,1762,66,1,2,3,1,25.275936572
201701477654,0,2,1,66,1762,66,1,2,3,1,25.275936572
201701477772,0,1,3,28,440,28,1,2,3,11,23.441373985
201701477889,0,1,3,28,432,28,1,2,3,11,23.441373985
201701477959,0,1,3,78,454,78,1,2,3,10,23.532293102
201701478024,0,1,3,78,464,78,1,2,5,10,23.532293102
201701478125,0,1,3,12,457,12,1,2,5,12,23.507377501
201701478339,0,1,3,12,455,12,1,2,3,12,22.837743853
201701478870,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701478904,0,1,3,40,3106,40,1,2,14,15,23.201763174
201701478930,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701479255,0,1,4,60,256,60,1,2,99,21,27.741031862
201701479611,0,1,3,48,87,48,1,2,3,12,23.857577604
201701479877,0,1,2,47,2035,47,2,2,12,9,37.230406861
201701479914,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701479988,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701480140,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701480349,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701480377,0,1,1,66,1757,66,1,2,8,1,25.275936573
201701480413,0,1,2,29,972,29,1,2,8,7,36.533349929
201701480442,0,1,1,66,1757,66,1,2,3,1,25.275936573
201701480559,0,1,1,80,1803,80,1,2,3,2,24.147499322
201701480910,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701480947,0,1,2,58,3247,58,1,2,12,6,22.499351782
201701481078,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701481177,0,1,1,66,1757,66,1,2,16,1,25.275936573
201701481180,0,1,4,46,362,46,1,2,5,22,25.256335562
201701481342,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701481392,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701481460,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701481460,0,2,2,58,3248,58,1,2,3,6,22.499351782
201701481460,0,3,2,58,3248,58,1,2,3,6,22.499351782
201701481477,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701481496,0,1,2,58,3248,58,1,2,6,6,22.499351782
201701481542,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701481731,0,1,3,33,1484,33,1,2,3,11,23.190145816
201701481749,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701481915,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701481953,0,1,4,46,362,46,1,2,5,22,25.256335562
201701481959,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701482029,0,1,2,58,3245,58,1,2,3,6,26.068283483
201701482043,0,1,2,58,3245,58,1,2,3,6,26.068283483
201701482048,0,1,2,58,3245,58,1,2,3,6,26.068283483
201701482092,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701482178,0,1,3,83,2811,83,1,2,98,13,23.853715915
201701482366,0,1,3,38,568,38,1,2,3,14,23.612683469
201701482933,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701483152,0,1,1,66,1757,66,1,2,8,1,25.275936573
201701483273,0,1,1,66,1750,66,1,2,3,1,25.275936572
201701483328,0,1,4,60,234,60,1,2,5,21,27.833767485
201701483332,0,1,1,66,1750,66,1,2,3,1,25.275936572
201701483361,0,1,2,29,970,29,1,2,3,7,22.828153093
201701483384,0,1,4,60,234,60,1,2,3,21,27.833767485
201701483399,0,1,1,66,1750,66,1,2,3,1,25.275936572
201701483399,0,2,1,66,1750,66,1,2,3,1,25.275936572
201701483504,0,1,4,60,234,60,1,2,6,21,27.833767485
201701483520,0,1,2,29,970,29,1,2,8,7,22.828153093
201701483520,0,1,2,29,970,29,1,2,12,7,22.828153093
201701483529,0,1,1,66,1750,66,1,2,3,1,25.275936572
201701483684,0,1,3,33,1460,33,1,2,6,11,23.190145816
201701483688,0,1,4,10,322,10,1,2,5,21,29.810851247
201701483735,0,1,4,10,322,10,1,2,98,21,29.810851247
201701483774,0,1,4,60,245,60,1,2,6,21,27.833767484
201701483786,0,1,4,10,322,10,1,2,3,21,29.810851247
201701483815,0,1,4,60,245,60,1,2,6,21,27.833767484
201701483820,0,1,4,60,245,60,1,2,3,21,27.833767484
201701483834,0,1,4,60,245,60,1,2,3,21,27.833767484
201701483909,0,1,4,10,322,10,1,2,14,21,29.810851247
201701484080,0,1,1,31,1709,31,1,2,3,2,24.503176565
201701484133,0,1,1,31,1714,31,1,2,3,2,28.691755288
201701484432,0,1,2,47,2035,47,2,2,5,9,37.230406861
201701484949,0,1,1,72,1723,72,1,2,5,1,24.639399691
201701485319,0,1,3,63,2907,63,2,2,3,16,34.686561533
201701485813,0,1,1,80,1811,80,1,2,3,2,33.212487228
201701485924,0,1,3,83,2810,83,1,2,3,13,23.853715915
201701487196,0,1,1,76,2286,76,1,2,3,2,24.60487595
201701487556,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701488393,0,1,4,56,206,206,1,2,5,20,27.561244315
201701488401,0,1,4,56,206,206,1,2,6,20,27.561244315
201701488412,0,1,4,56,206,206,1,2,11,20,27.561244315
201701488432,0,1,3,82,2152,82,2,2,3,19,23.014580738
201701488442,0,1,3,82,2152,82,2,2,8,19,23.014580738
201701488450,0,1,3,82,2152,82,2,2,5,19,23.014580738
201701488472,0,1,3,82,2152,82,2,2,6,19,23.014580738
201701488487,0,1,3,82,2152,82,2,2,3,19,23.014580738
201701488526,0,1,1,76,2286,76,1,2,3,2,24.60487595
201701488708,0,1,1,72,1723,72,1,2,3,1,24.639399691
201701488808,0,1,1,80,1800,80,1,2,3,2,25.549563247
201701488843,0,1,1,72,1736,72,1,2,3,1,30.79329183
201701488885,0,1,1,72,1736,72,1,2,16,1,30.79329183
201701489168,0,1,4,60,234,60,1,2,3,21,27.833767485
201701489173,0,1,3,33,1484,33,1,2,3,11,23.190145816
201701489235,0,1,1,72,1736,72,1,2,3,1,30.79329183
201701489372,0,1,2,27,896,27,1,2,5,6,31.024297482
201701489452,0,1,1,76,2298,76,1,2,3,2,39.520570485
201701489829,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701490016,0,1,3,32,2802,32,2,2,5,17,22.555819082
201701490057,0,1,2,39,1383,39,1,2,3,7,25.47101701
201701490144,0,1,2,39,1374,39,1,2,8,7,22.342693485
201701490331,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701490396,0,1,2,39,1369,39,1,2,16,7,28.969700882
201701490459,0,1,4,60,234,60,1,2,3,21,27.833767485
201701490524,0,1,3,32,2802,32,2,2,3,17,22.555819082
201701490910,0,1,3,63,2906,63,2,2,3,16,24.02965104
201701490912,0,1,1,31,1708,31,1,2,5,2,24.503176565
201701490942,0,1,1,13,1208,13,1,2,5,3,24.157346063
201701491136,0,1,1,31,1709,31,1,2,3,2,24.503176565
201701491494,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701491556,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701491983,0,1,1,31,1709,31,1,2,5,2,24.503176565
201701492048,0,1,1,31,1709,31,1,2,3,2,24.503176565
201701492250,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701492410,0,1,1,31,1710,31,1,2,3,2,24.503176566
201701492430,0,1,3,51,1098,51,1,2,3,10,23.541237328
201701492494,0,1,1,13,1208,13,1,2,5,3,24.157346063
201701492494,0,2,1,13,1208,13,1,2,3,3,24.157346063
201701492504,0,1,1,13,1208,13,1,2,5,3,24.157346063
201701492547,0,1,4,56,206,206,1,2,3,20,27.561244315
201701492629,0,1,3,51,1117,51,1,2,6,10,22.870639145
201701492648,0,1,4,24,170,24,2,2,5,24,22.628301708
201701492719,0,1,3,38,568,38,1,2,3,14,23.612683469
201701493377,0,1,1,80,1800,80,1,2,5,2,24.147499322
201701493538,0,1,3,83,2810,83,1,2,3,13,23.174216435
201701493644,0,1,3,33,1484,33,1,2,5,11,23.190145816
201701493657,0,1,3,65,2881,65,1,2,3,13,23.546493198
201701493868,0,1,2,67,1921,67,1,2,3,8,23.019097848
201701494500,0,1,3,38,573,38,1,2,3,14,22.940050064
201701494821,0,1,2,67,1928,67,1,2,3,8,31.49090149
201701495040,0,1,4,46,353,46,1,2,5,22,25.256335564
201701495065,0,1,2,67,1933,67,1,2,3,8,32.529666085
201701495232,0,1,3,32,2782,32,2,2,6,17,50.913780654
201701495354,0,1,3,32,2800,32,2,2,5,17,48.098761475
201701495473,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701495576,0,1,4,49,260,49,1,2,3,21,27.015279103
201701495784,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701495842,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701495881,0,1,1,80,1800,80,1,4,8,2,11.186367927
201701496013,0,1,3,75,1230,75,2,3,98,19,23.87142887
201701496015,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701496132,0,1,3,40,3106,40,1,3,3,15,24.383150147
201701496277,0,1,4,68,295,68,1,2,5,23,30.999019445
201701497004,0,1,1,13,1208,13,1,2,5,3,24.157346063
201701497017,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701497143,0,1,3,48,91,48,1,2,8,12,23.857577604
201701497170,0,1,3,48,85,48,1,2,3,12,23.857577604
201701497417,0,1,3,70,46,70,2,2,5,16,26.875292293
201701497490,0,1,4,60,256,60,1,2,3,21,27.833767484
201701497554,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701497554,0,1,1,13,1208,13,1,2,9,3,24.157346063
201701497569,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701498178,0,1,3,33,1477,33,1,2,9,11,35.892222867
201701498358,0,1,4,64,308,64,1,2,3,23,26.743377229
201701498389,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701498411,0,1,4,46,336,46,1,2,3,22,25.256335563
201701498608,0,1,2,27,892,27,1,2,6,6,22.513300365
201701498614,0,1,2,29,966,29,1,2,3,7,22.605725216
201701498919,0,1,4,46,336,46,1,2,3,22,25.256335563
201701499193,0,1,1,80,1800,80,1,2,6,2,24.147499322
201701499202,0,1,4,46,336,46,1,2,3,22,25.256335563
201701499358,0,1,4,46,336,46,1,2,3,22,25.256335563
201701499425,0,1,2,25,2087,25,1,2,3,8,22.85235309
201701499639,0,1,2,27,900,27,1,2,3,6,41.865960383
201701500089,0,1,4,46,336,46,1,2,3,22,25.256335563
201701500125,0,1,4,41,159,41,1,2,3,22,25.079944223
201701500221,0,1,3,51,1098,51,1,2,3,10,23.541237328
201701500289,0,1,3,51,1078,51,1,2,6,10,23.541237328
201701500713,0,1,4,46,336,46,1,2,3,22,25.256335563
201701500764,0,1,4,46,336,46,1,2,9,22,25.256335563
201701501041,0,1,1,31,1709,31,1,2,3,2,24.503176565
201701501723,0,1,1,80,1800,80,1,2,3,2,24.147499322
201701502030,0,1,4,41,159,41,1,2,3,22,25.079944223
201701502757,0,1,3,65,2851,65,1,2,3,13,23.546493198
201701502815,0,1,3,38,573,38,1,2,3,14,23.612683469
201701502994,0,1,2,29,966,29,1,2,3,7,22.605725216
201701503159,0,1,3,35,2799,35,1,2,3,13,23.614015947
201701503771,0,1,2,27,893,27,1,2,3,6,22.513300365
201701504244,0,1,4,41,159,41,1,2,3,22,25.079944223
201701504270,0,1,4,24,172,24,2,2,14,24,22.628301708
201701504270,0,2,4,24,172,24,2,2,14,24,22.628301708
201701504424,0,1,3,33,1484,33,1,2,3,11,23.190145816
201701504753,0,1,3,65,2851,65,1,2,99,13,23.546493198
201701505039,0,1,2,27,893,27,1,2,3,6,22.513300365
201701505066,0,1,1,13,1207,13,1,2,3,3,24.157346062
201701505331,0,1,1,31,1709,31,1,2,3,2,24.503176565
201701505923,0,1,3,33,1484,33,1,2,6,11,23.190145816
201701506273,0,1,1,13,1208,13,1,2,9,3,24.157346063
201701506294,0,1,1,31,1714,31,1,2,3,2,28.691755288
201701506309,0,1,1,31,1714,31,1,2,3,2,28.691755288
201701506866,0,1,4,56,206,206,1,2,3,20,27.561244315
201701507022,0,1,4,56,205,205,1,2,3,20,27.561244315
201701507055,0,1,4,56,205,205,1,2,3,20,27.561244315
201701507113,0,1,3,28,437,28,1,2,3,11,23.441373985
201701507193,0,1,3,28,448,28,1,2,3,11,23.441373985
201701507193,0,2,3,28,448,28,1,2,3,11,23.441373985
201701507254,0,1,3,78,466,78,1,2,5,10,23.532293102
201701507331,0,1,3,12,457,12,1,2,3,12,23.507377501
201701507755,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701507992,0,1,3,17,1053,17,1,2,14,15,23.584141034
201701508147,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701508147,0,2,3,17,1053,17,1,2,3,15,23.584141034
201701508275,0,1,4,56,206,206,1,2,3,20,27.561244315
201701508323,0,1,2,27,893,27,1,2,3,6,22.513300365
201701508435,0,1,2,67,1930,67,1,2,3,8,30.34326674
201701508539,0,1,2,27,893,27,1,2,99,6,29.759377976
201701509750,0,1,2,29,966,29,1,2,1,7,22.605725216
201701509750,0,1,2,29,966,29,1,2,3,7,22.605725216
201701510203,0,1,2,29,966,29,1,2,14,7,22.605725216
201701510371,0,1,3,38,573,38,1,2,5,14,23.612683469
201701511064,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701511734,0,1,3,17,1053,17,1,2,3,15,23.584141034
201701512033,0,1,2,67,1919,67,1,2,3,8,23.019097849
201701512133,0,1,4,60,232,60,1,2,3,21,27.833767483
201701513642,0,1,3,65,2851,65,1,2,8,13,23.546493198
201701514152,0,1,3,33,1484,33,1,2,6,11,23.190145816
201701514407,0,1,4,60,257,60,1,2,3,21,27.833767484
201701514549,0,1,4,60,257,60,1,2,3,21,27.833767484
201701514575,0,1,4,60,257,60,1,2,3,21,27.833767484
201701514596,0,1,4,60,257,60,1,2,3,21,27.833767484
201701514650,0,1,4,60,257,60,1,2,3,21,27.833767484
201701514957,0,1,4,64,307,64,1,2,3,23,26.743377229
201701514993,0,1,3,83,2810,83,1,2,3,13,23.853715915
201701515579,0,1,2,29,966,29,1,2,3,7,22.605725216
201701515841,0,1,4,60,232,60,1,2,3,21,27.833767483
201701515964,0,1,4,60,232,60,1,2,3,21,27.833767483
201701516186,0,1,2,39,1361,39,1,2,3,7,22.342693485
201701516396,0,1,2,39,1361,39,1,2,9,7,22.342693485
201701516473,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701516639,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701516720,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701516842,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701516890,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701516968,0,1,3,35,2792,35,1,2,3,13,41.132962907
201701516975,0,1,4,56,206,206,1,2,3,20,27.561244315
201701516987,0,1,4,56,206,206,1,2,3,20,27.561244315
201701516992,0,1,4,56,206,206,1,2,3,20,27.561244315
201701517149,0,1,2,39,1366,39,1,2,3,7,36.892471119
201701517324,0,1,2,39,1392,39,1,2,5,7,22.342693486
201701517329,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701517577,0,1,1,13,1208,13,1,2,5,3,24.157346063
201701517805,0,1,3,28,440,28,1,2,3,11,23.441373985
201701518309,0,1,3,59,505,59,1,2,3,10,24.053779742
201701518883,0,1,3,83,2810,83,1,2,3,13,23.853715915
201701518983,0,1,4,46,336,46,1,2,3,22,25.256335563
201701519261,0,1,4,49,260,49,1,2,6,21,27.015279103
201701519302,0,1,2,29,966,29,1,2,3,7,22.605725216
201701519477,0,1,2,26,721,26,2,2,3,9,46.370862764
201701519489,0,1,2,26,721,26,2,2,3,9,46.370862764
201701520619,0,1,1,13,1208,13,1,2,3,3,24.157346063
201701520909,0,1,3,12,457,12,1,2,3,12,23.507377501
201701521550,0,1,2,47,2035,47,2,2,5,9,43.683043482
201701521563,0,1,3,28,437,28,1,2,3,11,23.441373985
201701521689,0,1,3,12,455,12,1,2,3,12,23.507377501
201701522455,0,1,3,48,87,48,1,2,3,12,23.857577604
201701522868,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701523067,0,1,3,83,2810,83,1,2,3,13,23.174216435
201701523167,0,1,3,33,1481,33,1,2,3,11,75.131490965
201701523431,0,1,2,27,896,27,1,2,3,6,31.024297482
201701523589,0,1,4,10,315,10,1,2,3,21,29.810851246
201701523682,0,1,1,22,1259,22,2,2,3,5,23.169797841
201701523815,0,1,3,33,1482,33,1,2,8,11,23.190145816
201701524501,0,1,3,38,569,38,1,2,3,14,23.61268347
201701526945,0,1,3,38,573,38,1,2,6,14,23.612683469
201701527130,0,1,2,26,929,26,2,2,3,9,160.1171958
201701527453,0,1,4,56,206,206,1,2,3,20,27.561244315
201701528483,0,1,2,29,972,29,1,2,5,7,36.533349929
201701528743,0,1,2,27,900,27,1,2,5,6,41.865960383
201701528778,0,1,2,27,900,27,1,2,3,6,41.865960383
